name,dps_mean,dps_min,dps_max,dps_std_dev,dps_mean_std_dev
1208/2525/raid-heroic/202603/6613/feet/,54890.42940062065,46606.835220443936,64185.30531681085,2094.620567818507,13.98403969381993
1208/2522/raid-heroic/202600/0/chest/,55862.932828210105,48608.180762142576,64967.91795763809,2131.253312308808,14.226703888160472
1208/2524/raid-heroic/202531/0/shoulder/,53269.03472094212,46879.172932846144,61033.282888247166,2038.4868846628842,53.22220515252
1208/2524/raid-heroic/202580/0/shoulder/,53337.222981883344,47175.84978360403,61139.44159366049,2010.0136404551492,53.81606024570845
1208/2522/raid-heroic/202528/0/back/,54671.58535296594,47749.78306537943,63854.26350406616,2108.7292255422476,13.933049784795758
1208/2524/raid-heroic/202618/0/neck/,54545.36492828831,47055.64801953146,63876.9616860161,2090.332418771044,13.891168615002334
1208/2529/raid-heroic/202579/0/head/,54909.39961500003,47388.010560976516,64707.84048180343,2111.9204471973703,13.993594793033283
1208/2529/raid-heroic/202533/0/head/,54822.44643999163,45332.680298415245,63722.188572789164,2097.5085817249187,13.954272002097072
1208/-49/raid-heroic/202529/6574/wrist/,54658.15726327438,47797.629462447076,64283.17272819936,2087.434071131188,13.92365507155609
1208/-49/raid-heroic/204410/6574/wrist/,54499.04231821151,47033.131557816145,63387.06413901813,2081.9843247184613,13.891012757012428
1208/2524/raid-heroic/202534/0/hands/,52979.40816212502,47497.12338649912,60458.916601855664,2065.6133545844154,53.24523924337936
1208/-49/raid-heroic/202531/0/shoulder/,53207.689470408266,48049.16243388111,59930.72616782058,1975.0275799805236,53.14670269181438
1208/2530/raid-heroic/202530/0/waist/,54484.741437872945,45664.48579082483,63909.79982569811,2095.215167823263,13.867388973242095
1208/2522/raid-heroic/202589/0/waist/,54449.40685832383,46976.870291057756,64269.02270022531,2063.432573844038,13.87073821131792
1208/2529/raid-heroic/202529/6574/wrist/,54650.39386178327,47118.323423527014,66015.6413036925,2100.8681908077397,13.90663176108375
1208/2522/raid-heroic/202530/0/waist/,54355.36726051795,47889.68805728096,63616.53947850323,2061.597638121519,13.834667958981557
1208/2529/raid-heroic/202593/6574/wrist/,54562.810583336824,47781.66405954456,64230.62333791787,2108.5404241149904,13.89786659824377
1208/2524/raid-heroic/202578/0/hands/,52921.811172853064,47790.73424252623,59829.16227803382,2174.2157600546066,189.96211296160715
1208/2525/raid-heroic/204466/6556/finger1/,53821.99955432298,45882.938332998514,62453.04028650995,2075.196768828338,13.71927850441213
1208/2529/raid-heroic/202572/6556/finger1/,53963.228698749364,45919.62226382389,64719.05355207947,2063.7746152501372,13.732582564462794
