name,dps_mean,dps_min,dps_max,dps_std_dev,dps_mean_std_dev
1208/2524/raid-mythic/202470/0/head/,34278.25388433659,28800.423862241125,40918.2975093864,1663.8582996985276,8.736602159886239
1208/2522/raid-mythic/202471/0/hands/,33706.87393521683,28025.19919260453,40958.21783245984,1652.8337490722372,8.589888042932152
1208/2529/raid-mythic/202572/6170/finger2/,34433.238363197255,27562.4897033607,42680.719576599055,1698.6198889060654,8.779012859001556
1208/2522/raid-mythic/202612/0/trinket2/,35982.19949821482,29831.410981369376,44482.67119390338,1809.3654930184864,9.175026597828875
1208/2522/raid-mythic/202590/0/shoulder/,33678.40155851059,28289.853003169374,40762.73636683593,1671.475739657571,8.587267040899025
1208/2530/raid-mythic/202472/0/feet/,35060.81422463296,28496.154904583596,42801.465355427106,1715.8882292717199,8.937523995981307
1208/2525/raid-mythic/202466/0/wrist/,33496.99409412205,27870.424928428383,41086.19843183499,1659.3364115493662,8.526926603134463
1208/2520/raid-mythic/203963/0/trinket1/,37692.55245893961,31027.771284249706,47410.039082481984,2040.4598261907302,9.607404510879084
1208/2529/raid-mythic/202467/0/waist/,33966.950698860506,27763.855053098723,42592.18838140976,1644.6418571567642,8.658888553960699
1208/2525/raid-mythic/204466/6170/finger2/,34061.76028554519,28077.914802149542,41843.445912984,1689.8490254948522,8.682004200782243
1208/2525/raid-mythic/204466/6170/finger1/,33970.941690396125,27661.39310460725,41820.63965529811,1670.2219404096286,8.656905258601167
1208/2529/raid-mythic/202615/0/trinket1/,37752.826141639656,31263.17796783771,45824.220805586905,1810.4106863479524,9.617471010884602
1208/2529/raid-mythic/202615/0/trinket2/,37838.65497370691,32206.63418719602,45768.36189876018,1809.3877478338875,9.64543928821063
1208/2530/raid-mythic/203729/0/trinket2/,35999.39211298339,29638.298323067233,43923.85877155573,1779.2835431858311,9.173027152960222
1208/-49/raid-mythic/202473/0/chest/,34097.279283122894,28118.738052717912,42404.28576335064,1697.5332251542882,8.686927544806586
1208/2522/raid-mythic/202573/6204/back/,34526.96490157175,28375.43919281057,42778.985028946794,1722.0272357328558,8.795933495682606
1208/2522/raid-mythic/202465/6204/back/,34535.17550021398,28570.028275394016,42014.75240207196,1709.6636470436451,8.800198508415908
1208/2530/raid-mythic/202471/0/hands/,33862.136744199655,27734.865661409,41201.33296325591,1671.2156448690882,8.630926071361671
1208/2525/raid-mythic/202469/0/legs/,34421.71098028068,28873.798903088296,41844.14398494777,1684.6289953285193,8.777681725456318
1208/2525/raid-mythic/204319/6229/main_hand/,41158.615646005055,33657.16894357151,49900.92384587651,2038.5065721028773,10.484530388635308
1208/2530/raid-mythic/202571/0/off_hand/,37419.68473885309,31273.166360904637,45988.01794214137,1827.8456896908992,9.532060903763833
